danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,label,row_index,genre_phase
0.759,0.885,7.0,-4.516,1.0,0.0636,0.351,3.68e-05,0.468,0.673,89.966,4.0,233720.0,0,0,11685,3
0.705,0.809,5.0,-4.484,1.0,0.068,0.145,5.75e-05,0.216,0.508,107.21,4.0,218130.0,0,0,11686,3
0.779,0.705,6.0,-5.891,0.0,0.163,0.00471,0.0,0.0971,0.196,140.005,4.0,192804.0,1,0,11687,3
0.776,0.629,0.0,-6.09,1.0,0.0505,0.0268,0.0,0.114,0.104,97.066,4.0,209146.0,1,0,11688,3
0.603,0.707,11.0,-7.413,0.0,0.3,0.0899,1.04e-06,0.116,0.488,100.104,4.0,195145.0,1,0,11689,3
0.626,0.723,10.0,-1.882,1.0,0.028,0.629,8.01e-06,0.0546,0.562,144.003,4.0,223346.0,0,0,11690,3
0.728,0.333,10.0,-11.611,1.0,0.0387,0.462,0.0,0.112,0.966,102.586,4.0,207453.0,0,0,11691,3
0.74,0.63,11.0,-6.634,0.0,0.0832,0.0212,0.0,0.299,0.763,89.952,4.0,177333.0,0,0,11692,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,11693,3
0.736,0.569,8.0,-3.559,0.0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4.0,191506.0,0,0,11694,3
0.772,0.794,10.0,-3.22,0.0,0.0674,0.104,0.0,0.638,0.674,101.071,4.0,180594.0,1,0,11695,3
0.844,0.934,7.0,-1.223,0.0,0.078,0.17,0.000121,0.134,0.647,96.983,4.0,204880.0,0,0,11696,3
0.613,0.646,11.0,-8.801,0.0,0.0712,0.562,0.000112,0.74,0.509,95.676,4.0,201666.0,0,0,11697,3
0.755,0.957,10.0,-5.201,0.0,0.0657,0.0655,0.00143,0.258,0.793,103.892,4.0,274906.0,0,0,11698,3
0.621,0.72,9.0,-4.261,1.0,0.0375,0.158,1.08e-05,0.0902,0.831,78.918,4.0,181106.0,0,0,11699,3
0.928,0.751,10.0,-4.99,1.0,0.159,0.181,0.0,0.472,0.114,115.887,4.0,123720.0,0,0,11700,3
0.684,0.936,6.0,-2.969,1.0,0.19,0.0243,1.75e-06,0.0831,0.762,104.089,4.0,238292.0,1,0,11701,3
0.862,0.792,6.0,-6.177,1.0,0.0651,0.188,0.00221,0.0882,0.741,94.991,4.0,184421.0,0,1,11702,3
0.807,0.606,3.0,-8.871,0.0,0.0872,0.0946,0.0,0.119,0.304,92.988,4.0,227520.0,1,0,11703,3
0.799,0.393,0.0,-19.917,0.0,0.071,0.127,0.00917,0.0637,0.94,125.041,4.0,224640.0,1,1,11704,3
0.729,0.737,2.0,-3.727,0.0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4.0,193013.0,0,0,11705,3
0.657,0.676,11.0,-5.181,1.0,0.246,0.232,0.0,0.146,0.286,80.132,4.0,216137.0,0,0,11706,3
0.578,0.182,8.0,-10.424,1.0,0.0444,0.825,5e-06,0.144,0.477,127.363,4.0,158533.0,0,0,11707,3
0.905,0.563,8.0,-6.135,1.0,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4.0,173947.0,1,0,11708,3
0.787,0.858,10.0,-4.152,0.0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,211920.0,0,0,11709,3
0.806,0.93,4.0,-3.404,0.0,0.132,0.253,1.94e-05,0.106,0.666,100.016,4.0,209500.0,0,0,11710,3
0.57,0.746,1.0,-4.47,0.0,0.0266,0.158,0.0,0.421,0.328,89.986,4.0,229576.0,0,0,11711,3
0.797,0.71,6.0,-6.815,0.0,0.0581,0.343,0.906,0.0932,0.502,99.981,4.0,84650.0,0,0,11712,3
0.848,0.685,11.0,-2.773,1.0,0.15,0.00701,0.0,0.681,0.746,92.021,4.0,303440.0,0,0,11713,3
0.78,0.758,5.0,-6.414,0.0,0.138,0.115,0.0,0.183,0.711,92.016,4.0,234863.0,0,1,11714,3
0.614,0.797,8.0,-4.243,1.0,0.315,0.197,0.0,0.113,0.608,133.007,4.0,620320.0,1,0,11715,3
0.798,0.625,4.0,-6.83,1.0,0.13,0.383,3.33e-05,0.125,0.774,92.994,4.0,129332.0,0,0,11716,3
0.368,0.886,7.0,-6.938,1.0,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4.0,242453.0,0,0,11717,3
0.806,0.786,10.0,-3.831,0.0,0.0741,0.145,0.0,0.0935,0.58,91.973,4.0,309120.0,0,1,11718,3
0.798,0.636,6.0,-10.52,1.0,0.0431,0.327,0.0,0.128,0.799,139.98,4.0,377000.0,0,0,11719,3
0.712,0.833,11.0,-5.909,1.0,0.0478,0.106,0.000135,0.417,0.605,106.012,4.0,209638.0,0,0,11720,3
0.569,0.459,1.0,-6.354,0.0,0.355,0.0648,0.0,0.168,0.0649,107.253,5.0,145245.0,1,0,11721,3
0.623,0.391,10.0,-8.548,1.0,0.0701,0.0932,0.0,0.388,0.93,131.599,4.0,175466.0,0,0,11722,3
0.83,0.766,9.0,-3.386,1.0,0.0963,0.671,0.00681,0.154,0.932,94.995,4.0,230400.0,1,0,11723,3
0.733,0.479,11.0,-9.27,0.0,0.301,0.575,0.00053,0.0831,0.485,88.742,4.0,166000.0,1,1,11724,3
0.869,0.802,9.0,-3.37,0.0,0.504,0.0978,0.0,0.0998,0.346,140.89,4.0,193970.0,1,0,11725,3
0.771,0.775,6.0,-6.49,0.0,0.0973,0.0126,8.68e-05,0.33,0.727,101.997,4.0,223130.0,0,0,11726,3
0.839,0.69,11.0,-4.464,1.0,0.0615,0.207,8.33e-06,0.176,0.744,151.991,4.0,196412.0,0,1,11727,3
0.558,0.473,0.0,-8.697,1.0,0.0377,0.688,1.19e-05,0.202,0.938,133.199,4.0,232154.0,0,0,11728,3
0.69,0.858,0.0,-4.431,1.0,0.0529,0.189,0.0,0.113,0.755,91.884,4.0,195760.0,0,0,11729,3
0.818,0.598,10.0,-5.948,0.0,0.113,0.0573,1.32e-06,0.634,0.331,111.052,4.0,231618.0,0,0,11730,3
0.714,0.874,6.0,-3.576,1.0,0.0549,0.128,0.000146,0.105,0.648,96.998,4.0,214293.0,0,0,11731,3
0.795,0.845,9.0,-3.809,0.0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4.0,254920.0,1,0,11732,3
0.704,0.691,6.0,-5.414,1.0,0.158,0.255,0.0,0.129,0.427,143.982,4.0,270493.0,0,0,11733,3
0.661,0.677,5.0,-6.467,1.0,0.0383,0.628,0.0,0.0793,0.959,174.068,4.0,213240.0,0,0,11734,3
0.794,0.862,8.0,-3.965,0.0,0.223,0.246,0.0,0.337,0.852,90.049,4.0,208000.0,0,1,11735,3
0.635,0.706,5.0,-3.224,0.0,0.125,0.256,0.0,0.108,0.443,88.863,4.0,209160.0,0,1,11736,3
0.757,0.924,11.0,-3.96,0.0,0.031,0.00529,0.00308,0.293,0.725,113.979,4.0,216266.0,0,0,11737,3
0.725,0.725,8.0,-6.067,0.0,0.159,0.0119,0.0,0.086,0.515,140.003,4.0,192026.0,1,0,11738,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,11739,3
0.942,0.566,11.0,-4.834,1.0,0.226,0.0773,0.0,0.11,0.479,132.858,4.0,189147.0,1,0,11740,3
0.709,0.726,7.0,-7.129,1.0,0.0411,0.0977,0.0,0.301,0.405,92.014,4.0,182186.0,1,0,11741,3
0.729,0.692,2.0,-4.991,1.0,0.0405,0.135,0.0,0.17,0.57,95.039,4.0,197245.0,0,0,11742,3
0.782,0.51,4.0,-5.724,0.0,0.0419,0.143,0.0,0.115,0.118,99.993,4.0,143375.0,1,0,11743,3
0.55,0.74,4.0,-6.965,1.0,0.0406,0.155,0.0,0.103,0.902,179.961,4.0,205369.0,0,0,11744,3
0.787,0.679,9.0,-4.913,1.0,0.0658,0.416,0.0,0.15,0.876,89.996,4.0,240200.0,0,0,11745,3
0.727,0.647,11.0,-7.383,0.0,0.28,0.0329,0.0,0.246,0.529,159.959,4.0,168620.0,1,0,11746,3
0.536,0.564,1.0,-7.625,1.0,0.312,0.684,0.0,0.132,0.297,111.989,5.0,153032.0,0,0,11747,3
0.852,0.663,1.0,-7.542,1.0,0.262,0.126,2.03e-05,0.383,0.752,104.965,4.0,132911.0,1,0,11748,3
0.584,0.698,4.0,-6.61,0.0,0.0376,0.447,0.0,0.0699,0.436,79.993,4.0,215202.0,0,1,11749,3
0.903,0.817,8.0,-3.972,1.0,0.095,0.0272,0.000311,0.242,0.732,102.014,4.0,217360.0,0,1,11750,3
0.756,0.713,1.0,-6.983,1.0,0.0608,0.095,0.0,0.0809,0.745,180.02,4.0,272000.0,0,0,11751,3
0.833,0.906,6.0,-4.214,1.0,0.145,0.228,1.84e-06,0.0664,0.962,96.968,4.0,239640.0,0,0,11752,3
0.588,0.566,7.0,-8.671,1.0,0.355,0.255,0.0,0.276,0.719,163.7,4.0,209910.0,0,0,11753,3
0.907,0.652,0.0,-7.733,1.0,0.0578,0.284,0.000337,0.135,0.93,107.946,4.0,125302.0,0,0,11754,3
0.752,0.97,5.0,-4.167,1.0,0.0943,0.0556,1.21e-06,0.0999,0.537,119.97,4.0,270720.0,0,0,11755,3
0.886,0.643,4.0,-8.788,0.0,0.157,0.529,0.0,0.0888,0.352,103.004,4.0,151456.0,1,0,11756,3
0.795,0.845,9.0,-3.809,0.0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4.0,254920.0,1,0,11757,3
0.683,0.8,5.0,-4.874,0.0,0.168,0.431,0.0,0.357,0.748,172.024,4.0,280464.0,0,1,11758,3
0.708,0.893,8.0,-2.002,0.0,0.0549,0.0188,5.47e-05,0.471,0.753,100.031,4.0,177600.0,0,0,11759,3
0.752,0.811,4.0,-4.056,0.0,0.37,0.407,0.0,0.443,0.541,133.574,5.0,141688.0,0,0,11760,3
0.544,0.429,6.0,-11.773,1.0,0.516,0.402,0.0,0.204,0.537,63.026,3.0,254586.0,1,0,11761,3
0.635,0.486,3.0,-4.197,1.0,0.0359,0.714,2.39e-06,0.0894,0.964,112.96,3.0,221893.0,0,0,11762,3
0.576,0.889,8.0,-3.211,0.0,0.198,0.185,0.0,0.71,0.623,175.969,4.0,186409.0,0,1,11763,3
0.739,0.839,11.0,-4.175,0.0,0.0356,0.475,0.0,0.341,0.904,112.062,4.0,209853.0,0,1,11764,3
0.71,0.522,11.0,-9.102,1.0,0.36,0.615,0.0,0.11,0.37,96.448,4.0,309327.0,1,0,11765,3
0.855,0.71,1.0,-5.321,1.0,0.0939,0.0426,0.0,0.337,0.591,89.977,4.0,246653.0,0,0,11766,3
0.253,0.831,9.0,-5.41,1.0,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4.0,207533.0,0,0,11767,3
0.709,0.726,7.0,-7.129,1.0,0.0411,0.0977,0.0,0.301,0.405,92.014,4.0,182186.0,1,0,11768,3
0.905,0.563,8.0,-6.135,1.0,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4.0,173947.0,1,0,11769,3
0.901,0.512,9.0,-12.077,0.0,0.251,0.327,0.001,0.103,0.753,144.968,4.0,167800.0,0,0,11770,3
0.356,0.917,9.0,-6.005,1.0,0.0487,0.0336,0.0,0.406,0.523,171.172,4.0,357266.0,0,0,11771,3
0.658,0.815,7.0,-5.898,1.0,0.0559,0.00132,0.0106,0.178,0.559,179.993,4.0,187541.0,0,0,11772,3
0.708,0.626,10.0,-5.008,1.0,0.0529,0.605,0.0,0.115,0.569,90.004,4.0,146666.0,0,0,11773,3
0.813,0.734,10.0,-5.464,0.0,0.0577,0.072,0.0,0.118,0.652,107.967,4.0,218145.0,0,1,11774,3
0.77,0.642,11.0,-5.246,1.0,0.241,0.622,0.0,0.0922,0.551,93.108,4.0,149293.0,0,0,11775,3
0.714,0.645,10.0,-5.493,1.0,0.0514,0.229,0.00083,0.0942,0.434,85.046,4.0,180929.0,0,1,11776,3
0.878,0.893,6.0,-5.834,1.0,0.122,0.182,0.0,0.105,0.682,119.925,4.0,202866.0,1,0,11777,3
0.888,0.622,1.0,-3.875,1.0,0.213,0.16,0.0,0.101,0.664,91.977,4.0,266706.0,1,0,11778,3
0.737,0.846,1.0,-4.51,0.0,0.22,0.00614,0.0,0.0486,0.546,87.981,4.0,143901.0,1,1,11779,3
0.866,0.648,7.0,-13.713,1.0,0.31,0.119,0.0,0.069,0.828,102.977,4.0,199466.0,0,0,11780,3
0.377,0.763,3.0,-6.866,1.0,0.0387,0.777,0.00125,0.157,0.302,83.267,4.0,215720.0,0,0,11781,3
0.58,0.695,6.0,-8.244,0.0,0.0671,0.00638,0.0,0.174,0.402,168.124,4.0,232146.0,0,0,11782,3
0.736,0.604,1.0,-7.357,0.0,0.222,0.0654,6.43e-05,0.124,0.574,155.004,4.0,264531.0,1,0,11783,3
0.702,0.722,1.0,-5.921,1.0,0.161,0.0199,0.0,0.299,0.51,137.963,4.0,153168.0,1,1,11784,3
0.509,0.77,10.0,-7.735,0.0,0.0878,0.165,0.0296,0.707,0.477,91.41,4.0,303455.0,0,0,11785,3
0.612,0.522,10.0,-17.336,1.0,0.924,0.932,0.0,0.723,0.386,123.933,5.0,45453.0,0,0,11786,3
0.766,0.909,2.0,-6.181,0.0,0.0693,0.196,0.0,0.106,0.51,99.958,4.0,266309.0,0,0,11787,3
0.715,0.706,11.0,-4.423,1.0,0.195,0.496,0.00134,0.106,0.522,179.997,4.0,189840.0,0,0,11788,3
0.787,0.858,10.0,-4.152,0.0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4.0,211920.0,0,0,11789,3
0.626,0.769,11.0,-5.296,0.0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4.0,274946.0,0,0,11790,3
0.607,0.843,5.0,-8.15,0.0,0.218,0.103,4.42e-05,0.107,0.582,133.131,4.0,252631.0,0,1,11791,3
0.606,0.706,2.0,-5.601,1.0,0.0288,0.00323,2.18e-05,0.0739,0.687,129.964,4.0,233506.0,0,0,11792,3
0.734,0.57,7.0,-7.066,0.0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4.0,95466.0,1,1,11793,3
0.727,0.9,2.0,-4.311,1.0,0.122,0.13,1.82e-05,0.219,0.618,89.924,4.0,216000.0,0,0,11794,3
0.899,0.626,6.0,-4.228,0.0,0.292,0.076,0.0,0.0631,0.873,88.007,4.0,234320.0,0,0,11795,3
0.79,0.848,2.0,-7.798,1.0,0.0508,0.364,0.00147,0.148,0.641,127.034,4.0,299119.0,0,1,11796,3
0.739,0.627,0.0,-5.168,1.0,0.108,0.379,0.0,0.0934,0.852,154.934,3.0,181466.0,0,0,11797,3
0.747,0.74,4.0,-4.325,0.0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,4.0,158800.0,0,1,11798,3
0.798,0.625,4.0,-6.83,1.0,0.13,0.383,3.33e-05,0.125,0.774,92.994,4.0,129332.0,0,0,11799,3
0.628,0.816,4.0,-5.393,1.0,0.0396,0.437,0.000209,0.189,0.625,113.068,4.0,342786.0,0,0,11800,3
0.777,0.816,7.0,-3.884,1.0,0.275,0.349,0.0,0.195,0.667,139.68,4.0,193663.0,1,0,11801,3
0.873,0.658,4.0,-8.031,0.0,0.108,0.00858,0.0061,0.0999,0.483,104.033,4.0,189800.0,0,0,11802,3
0.82,0.72,0.0,-7.22,1.0,0.306,0.387,1.9e-05,0.154,0.746,100.026,4.0,163000.0,1,0,11803,3
0.538,0.763,11.0,-6.346,0.0,0.205,0.0152,0.0,0.109,0.484,180.002,4.0,218666.0,0,1,11804,3
0.937,0.797,2.0,-4.768,0.0,0.206,0.0733,0.000835,0.147,0.64,120.001,4.0,194000.0,1,0,11805,3
0.792,0.804,3.0,-4.752,1.0,0.259,0.537,0.0,0.342,0.807,96.041,4.0,234546.0,0,0,11806,3
0.483,0.426,2.0,-9.389,1.0,0.0315,0.598,2.16e-06,0.325,0.662,152.46,4.0,194188.0,0,0,11807,3
0.716,0.736,8.0,-4.545,1.0,0.105,0.109,4.07e-05,0.0808,0.41,104.039,4.0,189280.0,0,0,11808,3
0.798,0.821,7.0,-6.143,1.0,0.0596,0.0985,5.84e-06,0.178,0.526,95.004,4.0,227466.0,0,0,11809,3
0.722,0.738,9.0,-6.073,0.0,0.247,0.328,1.47e-05,0.198,0.748,198.075,4.0,184720.0,0,1,11810,3
0.769,0.832,8.0,-5.038,0.0,0.182,0.111,0.0,0.574,0.34,84.981,4.0,187764.0,0,1,11811,3
0.66,0.529,9.0,-4.273,0.0,0.0609,0.427,0.0,0.162,0.878,134.835,4.0,145946.0,0,0,11812,3
0.743,0.796,11.0,-5.733,1.0,0.073,0.199,0.0,0.0577,0.683,95.003,4.0,202893.0,0,0,11813,3
0.836,0.743,10.0,-6.305,0.0,0.0656,0.0995,0.0,0.335,0.722,108.966,4.0,191822.0,1,0,11814,3
0.697,0.663,6.0,-7.246,1.0,0.0486,0.0701,1.04e-05,0.112,0.407,96.968,4.0,242628.0,0,1,11815,3
0.835,0.366,5.0,-10.246,0.0,0.426,0.357,0.0,0.0793,0.659,114.044,4.0,213519.0,0,0,11816,3
0.603,0.854,2.0,-5.962,0.0,0.0947,0.374,2.31e-06,0.107,0.667,176.113,4.0,218069.0,0,0,11817,3
0.602,0.629,6.0,-6.777,0.0,0.0342,0.252,0.0,0.699,0.41,140.734,4.0,193600.0,0,0,11818,3
0.528,0.365,1.0,-10.097,0.0,0.104,0.503,0.0,0.179,0.148,150.743,4.0,192934.0,1,0,11819,3
0.67,0.665,0.0,-6.109,1.0,0.296,0.101,0.0,0.106,0.537,84.976,4.0,191466.0,0,0,11820,3
0.586,0.858,0.0,-12.67,1.0,0.0493,0.00527,0.000244,0.0826,0.812,144.632,4.0,195173.0,0,0,11821,3
0.833,0.464,1.0,-7.622,1.0,0.375,0.0375,3.02e-06,0.111,0.948,82.973,4.0,154186.0,0,0,11822,3
0.776,0.629,0.0,-6.09,1.0,0.0505,0.0268,0.0,0.114,0.104,97.066,4.0,209146.0,1,0,11823,3
0.557,0.794,11.0,-5.698,0.0,0.2,0.179,0.0,0.106,0.432,91.366,4.0,270000.0,0,1,11824,3
0.44,0.833,7.0,-4.79,1.0,0.0325,0.0308,0.0,0.094,0.335,94.995,4.0,291306.0,0,0,11825,3
0.802,0.499,9.0,-5.881,1.0,0.0345,0.454,0.0,0.143,0.763,92.055,4.0,156613.0,0,1,11826,3
0.771,0.746,9.0,-4.497,1.0,0.262,0.0902,0.0,0.0464,0.502,148.054,4.0,382142.0,1,0,11827,3
0.749,0.752,6.0,-4.883,1.0,0.345,0.31,0.0,0.232,0.901,180.049,4.0,183752.0,0,1,11828,3
0.726,0.738,2.0,-5.154,0.0,0.393,0.649,1.39e-06,0.104,0.758,201.866,4.0,208040.0,1,0,11829,3
0.825,0.414,2.0,-6.634,1.0,0.144,0.00265,0.0,0.357,0.106,72.993,4.0,200547.0,1,0,11830,3
0.734,0.546,8.0,-5.027,1.0,0.0302,0.335,0.0,0.178,0.928,135.966,4.0,199288.0,0,0,11831,3
0.715,0.622,4.0,-3.046,0.0,0.111,0.11,0.0,0.123,0.407,158.088,4.0,173325.0,1,0,11832,3
0.821,0.465,0.0,-4.893,1.0,0.0428,0.675,0.0,0.0991,0.887,119.935,3.0,207647.0,0,0,11833,3
0.585,0.7,11.0,-8.591,0.0,0.0847,0.085,0.245,0.103,0.951,177.588,4.0,188506.0,0,0,11834,3
0.716,0.528,5.0,-7.723,1.0,0.0511,0.642,1.43e-06,0.105,0.482,95.104,4.0,176842.0,0,0,11835,3
0.463,0.642,1.0,-4.474,1.0,0.34,0.314,0.0,0.0686,0.339,83.389,4.0,189893.0,1,1,11836,3
0.798,0.821,7.0,-6.143,1.0,0.0596,0.0985,5.84e-06,0.178,0.526,95.004,4.0,227466.0,0,0,11837,3
0.463,0.756,0.0,-7.755,0.0,0.059,0.239,0.0,0.074,0.549,146.952,4.0,324810.0,0,0,11838,3
0.848,0.724,1.0,-6.595,0.0,0.0362,0.0289,0.000847,0.0666,0.479,112.995,4.0,182029.0,0,0,11839,3
0.863,0.666,1.0,-4.158,0.0,0.152,0.212,0.000493,0.103,0.838,163.908,4.0,178946.0,1,0,11840,3
0.627,0.675,5.0,-7.125,0.0,0.212,0.125,0.0,0.0784,0.961,79.31,4.0,277106.0,0,0,11841,3
0.481,0.449,11.0,-10.907,1.0,0.0338,0.638,0.00264,0.705,0.338,122.741,5.0,203924.0,0,0,11842,3
0.648,0.846,6.0,-4.502,0.0,0.385,0.0246,0.0,0.199,0.898,189.946,4.0,199800.0,0,0,11843,3
0.795,0.565,3.0,-4.457,0.0,0.0948,0.131,0.0,0.0802,0.55,87.925,4.0,172342.0,0,0,11844,3
0.856,0.721,6.0,-6.813,0.0,0.0779,0.178,2.14e-05,0.0913,0.902,100.98,4.0,230151.0,0,1,11845,3
0.892,0.519,9.0,-7.568,1.0,0.348,0.162,0.0,0.0938,0.653,84.14,4.0,315493.0,0,0,11846,3
0.736,0.569,8.0,-3.559,0.0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4.0,191506.0,0,0,11847,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,11848,3
0.639,0.791,10.0,-4.443,0.0,0.254,0.0275,0.0,0.362,0.933,92.603,4.0,222346.0,0,0,11849,3
0.658,0.477,4.0,-8.903,1.0,0.153,0.569,0.0,0.257,0.456,138.559,4.0,181765.0,0,0,11850,3
0.704,0.756,0.0,-4.948,1.0,0.448,0.298,3.75e-06,0.0852,0.461,121.737,3.0,141340.0,1,1,11851,3
0.689,0.856,5.0,-3.394,0.0,0.0813,0.0493,0.0,0.232,0.706,126.108,4.0,161880.0,0,0,11852,3
0.618,0.749,7.0,-3.531,1.0,0.156,0.0096,0.0,0.13,0.772,86.862,4.0,268480.0,0,0,11853,3
0.562,0.822,9.0,-6.774,0.0,0.0298,0.487,8.94e-05,0.358,0.539,99.269,4.0,257120.0,0,0,11854,3
0.864,0.705,0.0,-6.814,0.0,0.0962,0.642,5.66e-05,0.133,0.928,114.955,4.0,146478.0,0,0,11855,3
0.819,0.897,9.0,-3.633,0.0,0.0484,0.117,4.72e-06,0.311,0.805,116.019,4.0,264306.0,0,0,11856,3
0.725,0.777,9.0,-5.156,0.0,0.172,0.0811,0.0,0.236,0.864,79.912,4.0,195937.0,0,0,11857,3
0.665,0.707,7.0,-7.239,1.0,0.0312,0.642,0.00194,0.161,0.777,102.368,4.0,157942.0,0,0,11858,3
0.626,0.725,7.0,-5.482,1.0,0.207,0.0755,0.0,0.245,0.556,179.953,4.0,221818.0,0,0,11859,3
0.768,0.444,1.0,-8.079,1.0,0.0811,0.112,0.00314,0.145,0.563,92.078,4.0,202826.0,0,1,11860,3
0.689,0.705,0.0,-3.224,0.0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4.0,209160.0,0,0,11861,3
0.833,0.652,11.0,-6.942,1.0,0.0762,0.00161,0.0985,0.106,0.405,158.022,4.0,135053.0,1,0,11862,3
0.275,0.327,3.0,-10.236,1.0,0.0336,0.822,0.0,0.108,0.283,141.195,4.0,221520.0,0,0,11863,3
0.556,0.537,7.0,-10.761,1.0,0.0282,0.377,0.0,0.757,0.313,95.914,4.0,229540.0,0,0,11864,3
0.758,0.573,6.0,-6.221,0.0,0.0428,0.0888,0.000677,0.0834,0.284,110.983,4.0,216216.0,0,1,11865,3
0.955,0.538,1.0,-8.394,1.0,0.0734,0.132,0.00146,0.0704,0.837,116.977,4.0,170769.0,0,1,11866,3
0.543,0.854,6.0,-8.66,1.0,0.0418,0.039,0.142,0.48,0.424,115.129,4.0,192907.0,0,0,11867,3
0.817,0.72,5.0,-8.134,0.0,0.0809,0.172,0.000726,0.109,0.384,119.989,4.0,180563.0,0,0,11868,3
0.647,0.876,10.0,-5.662,1.0,0.185,0.881,3.59e-05,0.26,0.949,151.925,4.0,162897.0,0,0,11869,3
0.552,0.667,9.0,-8.024,1.0,0.333,0.0381,0.0,0.0777,0.348,174.889,4.0,159085.0,0,1,11870,3
0.627,0.858,11.0,-2.824,0.0,0.386,0.263,0.0,0.21,0.342,92.523,4.0,209160.0,0,0,11871,3
0.712,0.742,10.0,-6.895,0.0,0.187,0.543,0.00162,0.103,0.831,81.992,4.0,150000.0,0,0,11872,3
0.849,0.758,3.0,-5.441,0.0,0.0679,0.12,1.57e-05,0.117,0.792,95.04,4.0,176828.0,0,0,11873,3
0.525,0.711,2.0,-5.325,1.0,0.0333,0.651,0.0,0.657,0.904,69.688,4.0,108186.0,0,0,11874,3
0.74,0.639,10.0,-7.63,0.0,0.13,0.594,0.0,0.224,0.584,104.149,4.0,153521.0,0,0,11875,3
0.889,0.474,11.0,-9.017,0.0,0.345,0.0304,7.44e-06,0.0887,0.745,79.976,4.0,366413.0,0,0,11876,3
0.63,0.626,2.0,-7.124,0.0,0.278,0.29,1.54e-05,0.129,0.224,102.647,4.0,177600.0,0,0,11877,3
0.826,0.712,11.0,-5.219,0.0,0.0727,0.095,0.0,0.105,0.49,93.029,4.0,160768.0,0,1,11878,3
0.864,0.444,9.0,-5.229,0.0,0.355,0.518,0.0,0.0952,0.515,66.56,3.0,154540.0,0,0,11879,3
0.718,0.897,4.0,-4.401,1.0,0.0371,0.0433,2.82e-05,0.0783,0.991,137.009,4.0,254026.0,0,0,11880,3
0.739,0.821,1.0,-4.233,1.0,0.0852,0.222,9.6e-06,0.311,0.693,171.077,4.0,188080.0,0,1,11881,3
0.484,0.448,10.0,-6.952,1.0,0.0454,0.731,0.0,0.0737,0.607,80.43,4.0,334533.0,0,0,11882,3
0.576,0.593,7.0,-8.091,1.0,0.216,0.762,0.00115,0.118,0.519,175.784,4.0,230066.0,0,0,11883,3
0.475,0.426,10.0,-7.614,1.0,0.0926,0.883,2.24e-06,0.081,0.967,173.249,4.0,172755.0,0,0,11884,3
0.625,0.839,6.0,-4.824,0.0,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,4.0,233519.0,0,1,11885,3
0.854,0.611,8.0,-6.26,0.0,0.0864,0.223,0.0,0.119,0.417,100.024,4.0,254400.0,0,1,11886,3
0.621,0.515,5.0,-9.019,1.0,0.0453,0.616,0.000137,0.11,0.657,109.891,4.0,215999.0,0,1,11887,3
0.719,0.496,4.0,-4.733,1.0,0.0337,0.205,0.0,0.0799,0.752,101.969,4.0,171066.0,0,0,11888,3
0.778,0.66,6.0,-8.054,0.0,0.0482,0.125,0.0,0.0316,0.945,91.971,4.0,148680.0,0,0,11889,3
0.836,0.621,1.0,-4.685,0.0,0.0892,0.387,9.16e-05,0.104,0.762,101.995,4.0,240081.0,1,0,11890,3
0.779,0.675,11.0,-4.976,1.0,0.0485,0.138,0.0,0.105,0.63,91.006,4.0,230280.0,0,0,11891,3
0.494,0.672,5.0,-5.961,0.0,0.289,0.156,0.0,0.133,0.585,170.71,4.0,209946.0,1,0,11892,3
0.616,0.714,7.0,-3.965,0.0,0.311,0.243,0.0,0.316,0.695,176.192,4.0,272277.0,0,0,11893,3
0.764,0.62,2.0,-6.778,1.0,0.341,0.511,0.0,0.109,0.36,100.147,4.0,165450.0,0,0,11894,3
0.787,0.872,9.0,-2.117,1.0,0.143,0.0067,0.000193,0.136,0.696,92.025,4.0,194013.0,0,0,11895,3
0.718,0.424,8.0,-6.157,0.0,0.301,0.582,0.000271,0.0887,0.42,144.286,5.0,159338.0,1,0,11896,3
0.503,0.592,5.0,-5.923,0.0,0.444,0.0181,0.00014,0.169,0.344,201.85,4.0,231618.0,1,1,11897,3
0.789,0.71,4.0,-4.574,0.0,0.353,0.37,0.0,0.155,0.826,95.178,4.0,166773.0,1,0,11898,3
